text,embedding,filename,type,chunk_id
指导方针草案 航程规划\
  1 目标\
\
  1.1 制定航行或航行计划， 以及对船舶进度的密切和持续监控 和职位，在执行此类计划期间是必不可少的 对海上生命安全、航行安全和效率的重要性 以及保护海洋环境。\
\
  1\,2 航程和航道规划的需要适用 到所有船只。有几个因素可能会阻碍保险箱 所有船只的航行和可能阻碍 大型船舶或运载危险货物的船只的航行。 在准备过程中需要考虑这些因素 的计划以及后续监控执行 计划。\
\
  1.3 航程和航道规划包括评估、 即收集与预期航程相关的所有信息 或通道;整个航程或航程的详细规划 berth to berth，包括那些需要 一名飞行员;执行计划;以及对进展的监控 在实施计划中的船舶。这些组件 的航程/航道规划分析如下。\
\
  2 鉴定\
\
  2.1 与预期相关的所有信息 应考虑航行或航行。以下项目应 在航程和航道规划中考虑：\
 -4.04340476e-02  2.68786363e-02  2.61904858e-03  3.19420472e-02\
 -2.94708777e-02  3.65121127e-03  3.14763337e-02  2.53186896e-02\
 -2.25395593e-03  6.05772063e-03 -2.06464510e-02 -6.61205128e-02\
 -8.01966265e-02 -6.89141452e-02 -3.55531462e-02  1.85622517e-02\
  2.31356416e-02  1.46918342e-01 -3.04744449e-02  3.27700302e-02\
  6.13264069e-02  3.89551073e-02 -6.01738580e-02  3.17381695e-02\
 -3.30241323e-02  2.77498886e-02 -9.77767631e-04 -5.02022691e-02\
 -3.96259613e-02  9.12151784e-02  4.83879773e-03 -6.13178238e-02\
 -1.44394981e-02  2.71728095e-02 -3.87709588e-02 -1.10024460e-01\
 -3.37420776e-02 -7.12450501e-03 -1.07887700e-01  2.73040775e-02\
 -1.68567989e-02 -6.57477006e-02  5.60878851e-02 -1.61182452e-02\
 -1.73596535e-02  3.55539657e-02  3.97643559e-02 -4.34651412e-02\
  1.00191515e-02 -1.00881092e-01  8.35674107e-02  1.59027579e-03\
 -4.02829573e-02 -2.10038330e-02  5.59582338e-02  3.06550902e-03\
 -2.57932656e-02 -6.86530545e-02 -6.45319372e-02 -6.29969984e-02\
  2.08294243e-02  2.78477208e-03 -1.80294253e-02  3.23983990e-02\
  4.28365283e-02  1.44467195e-02  8.67334306e-02  8.85273702e-03\
  1.07430883e-01 -4.47483473e-02 -1.84030849e-02  1.56322531e-02\
  5.39664142e-02 -4.64663990e-02  6.54386589e-03  3.47262509e-02\
 -5.79988547e-02  4.50146720e-02 -2.93017160e-02  2.98189707e-02\
 -2.54456140e-02 -1.44155873e-02  3.66830640e-02  8.93002152e-02\
 -8.71370733e-02  5.48463268e-03  4.00522649e-02  5.77684008e-02\
  3.09605151e-02  6.09740568e-03 -2.18405239e-02  2.70097870e-02\
 -1.02269026e-02  2.76022200e-02  1.00859568e-01 -4.91035941e-08\
  1.73190627e-02 -1.45630985e-01 -9.69421864e-03 -2.80504953e-02\
 -6.02196679e-02  4.75309743e-03 -2.61236317e-02 -2.35848408e-02\
 -3.53420083e-03  3.77670443e-03  2.24426277e-02  4.09986963e-03\
 -4.84979637e-02 -2.41530836e-02 -9.52836573e-02 -5.17641306e-02\
  8.32232554e-03  4.95002419e-02  3.43150049e-02 -5.14007658e-02\
 -1.62707269e-02  1.69698931e-02  3.88181135e-02 -1.07472703e-01\
 -5.28559908e-02  6.43546358e-02 -1.26489758e-01  1.87451560e-02\
 -1.81528330e-02  5.56607321e-02  5.53251766e-02 -8.53823796e-02\
  2.21573245e-02 -5.60353622e-02  9.16976854e-02 -2.44131573e-02\
 -1.67331882e-02  3.92727442e-02  6.25435412e-02 -1.45654073e-02\
 -3.97298001e-02 -7.34565407e-02 -3.47960331e-02  4.96427901e-02\
  1.42826185e-01 -3.51056270e-02  1.70938987e-02  4.07240726e-02\
  3.57715897e-02 -3.89198624e-02  1.79591924e-02 -5.48686683e-02\
  6.18605390e-02 -6.85707927e-02 -2.32275035e-02  1.87504459e-02\
 -1.05503546e-02  1.25656994e-02 -4.48118821e-02  3.33679654e-02\
  3.42992656e-02  5.04295230e-02 -1.28697306e-02  5.10713272e-02],全球航运概况.txt,TXT,0
一、海运市场概况\
海运是全球最重要的贸易运输方式，因运输商品的种类广泛、性价比较高、运输网络遍布等优点，使海运量占全球贸易运输量的90%以上。\
根据商品种类、性质的不同，海运所需的船舶也存在不同；根据船舶的不同，海运市场可主要分为集装箱航运市场、干散货航运市场、油气航运市场三大类。从贸易量来看，集装箱运输的占比在三大类市场中居于末位；但使用集装箱运输的多为高货值的制成品或半成品，而干散货航运、油气航运的则为原料、能源品，使得集装箱航运的运输总金额居于三者之首。\
图1 2021年全球海运贸易量占比\
\
\
资料来源：Clarksons；东海期货研究所整理\
二、集装箱航运\
2.1.集装箱类型与功能\
根据装载内容、功能的不同，集装箱可以分为多个种类\,其中，普通干货集装箱约占集装箱总量的80%，也是集装箱航运中最常见的种类。普通集装箱运输的物品类型主要包括：家居建筑用品、纺织服装、工业半成品和成品、消费电子产品等，更靠近工业品的中下游、消费终端。\
\
\
\
集装箱常见的规格包括：40尺高柜（40HC）、40尺普柜（40GP）、20尺普柜（20GP）、45尺高柜（45HC）；此外，还有48英尺、53英尺规格的集装箱。其中，高柜比普柜高30.44厘米（即1英尺），长度、宽度相同。通常，集装箱运费的计价单位是箱，常见的是20英尺集装箱（Twenty-feet Equivalent Unit，TEU）和40英尺集装箱（Forty-feet Equivalent Unit，FEU）。\
\
\
2.2.集装箱船及航线\
根据集装箱船的载重量大小，集装箱船可以分为四个类别：支线型、巴拿马型、新巴拿马型、超巴拿马型，主要运载量和分布的航线如下：\
\
\
全球集装箱航线主要包括东西航线、南北航线、洲内航线。其中，东西航线为主干航线，包括跨太平洋航线、远东-欧洲航线、美欧航线；南北航线包括欧洲-非洲航线、远东-澳新航线；洲内航线指洲际内部的航线，最具代表性的是远东区域内航线，即中日韩-东南亚航线。\
图2 全球集装箱航运主要航线\
\
\
资料来源：东海期货研究所整理\
2.3.运输方式及运价指数,[-3.36343311e-02  2.43201051e-02  3.03224530e-02 -2.01558564e-02\
 -3.94904502e-02 -3.04424670e-02  1.85461361e-02 -1.35708880e-02\
 -4.62328456e-03 -5.09985425e-02  1.04722120e-01 -1.16891101e-01\
  9.55920145e-02 -2.34631891e-03 -1.89267881e-02  2.71082725e-02\
 -5.36097661e-02  1.98895391e-02 -1.18498616e-01  3.03080827e-02\
 -3.12738195e-02 -5.44961244e-02 -4.08216976e-02  1.87879559e-02\
 -4.04040515e-02  3.07142865e-02  3.22541106e-03  3.51102427e-02\
  7.26073841e-03  2.14627273e-02 -8.32092464e-02  1.01013735e-01\
 -1.97301190e-02  1.38147417e-02  7.36957118e-02 -2.39188429e-02\
  2.74032261e-02  2.23517790e-02 -7.92050362e-02  4.21438515e-02\
 -6.37667254e-02 -3.54188345e-02  6.77982867e-02  4.08201814e-02\
 -9.99747217e-03  1.46468040e-02 -2.29385607e-02 -4.74243052e-02\
 -7.74334222e-02  1.23304751e-04 -6.54631034e-02  2.82025263e-02\
  2.08652727e-02 -1.12221995e-02  1.95375104e-02  1.70805547e-02\
 -4.85654771e-02 -3.96548510e-02  1.78118609e-02 -8.80593285e-02\
 -1.83410756e-02  4.92335744e-02  1.27554843e-02 -3.06300670e-02\
 -1.40491882e-02  3.77153121e-02  4.56165187e-02 -1.91381220e-02\
 -7.03743771e-02  4.39384282e-02  5.80176674e-02 -8.33499059e-02\
 -1.31570725e-02  4.20090463e-03 -4.34002578e-02  1.49027514e-03\
  5.07947169e-02 -3.53541374e-02 -6.12019189e-02 -1.04160294e-01\
 -1.17080390e-01  2.98134685e-02  8.79693776e-04 -7.00686797e-02\
 -3.80153805e-02  1.70145892e-02 -3.02144270e-02 -9.37676951e-02\
  3.72269377e-02  2.36181952e-02  8.23301971e-02  5.50849736e-02\
  1.61806252e-02 -4.80158590e-02  7.39866272e-02  2.83532217e-02\
 -1.96872745e-02  2.76763029e-02  5.05989306e-02 -2.69802921e-02\
  4.74530943e-02  1.25744287e-03 -5.95729351e-02 -3.98738533e-02\
 -2.73084659e-02 -6.81775659e-02 -4.74539213e-02  2.35854313e-02\
  1.35304604e-03 -1.71951931e-02 -3.53967100e-02 -4.14070487e-02\
 -2.34362874e-02  1.65795963e-02 -2.79228054e-02  3.81486677e-02\
 -3.68513241e-02 -8.74854997e-02  3.61138396e-02 -3.86562161e-02\
  9.45467949e-02  3.24257603e-03 -1.05744861e-01 -4.72849831e-02\
 -1.11312903e-01  2.81852055e-02  2.57149413e-02  7.08374496e-33\
 -5.69762103e-02 -4.16626252e-04  4.51155705e-03 -9.75091457e-02\
  3.73754208e-03 -5.97774647e-02  1.33750476e-02  4.82118614e-02\
 -3.08233239e-02  6.21533301e-03 -6.79375082e-02  1.02481782e-01\
 -8.33020508e-02 -4.13693413e-02 -5.94154000e-02 -5.30104861e-02\
 -2.13393103e-02 -7.29410052e-02  1.97029300e-02 -8.25495049e-02\
  3.96217965e-02  4.17536311e-02  8.56907219e-02 -6.64182901e-02\
 -1.57404859e-02 -3.19553167e-02  2.12118570e-02 -6.08097343e-03\
 -3.69737707e-02  5.45982532e-02 -2.88933190e-03 -1.34930364e-03\
 -1.72204487e-02 -7.21385479e-02 -1.39216974e-01 -4.08095606e-02\
  2.06835028e-02 -8.84574372e-03 -1.44449640e-02 -1.21608786e-02\
 -7.89480284e-02  2.08261274e-02 -2.07484588e-02  2.88991015e-02\
  4.04269397e-02 -9.92902182e-03  1.83918886e-02 -3.82745899e-02\
  4.29092944e-02 -7.01007918e-02 -9.25201401e-02 -2.89456788e-02\
 -1.12891886e-02 -2.68947575e-02  3.02048004e-03 -3.54906283e-02\
 -3.62686142e-02 -2.78381910e-02 -8.73346925e-02  1.79083701e-02\
 -6.12837188e-02  2.25608833e-02  2.38749757e-02  1.20898038e-02\
  8.16483572e-02  7.32792467e-02  2.78778952e-02 -2.44038049e-02\
 -5.49846813e-02 -7.38333538e-02 -3.33375297e-02  3.12275323e-03\
  7.72262961e-02  5.44469850e-03  3.33038531e-02 -6.88191503e-02\
 -3.27801444e-02  1.69205610e-02 -8.90480995e-04 -3.13125737e-02\
 -1.27459869e-01  2.21612528e-02 -2.58416850e-02  2.85396781e-02\
 -8.03542286e-02  3.10261603e-02  9.63648111e-02  4.47762571e-02\
  1.97968762e-02 -9.95303504e-04 -1.25163198e-01 -4.88182008e-02\
  6.43845648e-02 -3.66534553e-02 -2.09837314e-02 -1.31694100e-32\
 -3.30022089e-02  5.93039244e-02 -3.28348204e-02  4.66435365e-02\
 -6.69790013e-03 -4.08197753e-02  2.09807772e-02  5.03000058e-02\
  8.35678075e-03 -2.51438469e-02 -3.04437242e-02 -2.29934230e-02\
 -4.71664593e-02 -3.08497287e-02 -3.74011397e-02  1.18262051e-02\
  2.40158420e-02  1.27608880e-01 -5.63350618e-02 -1.46493167e-02\
  5.33895046e-02  1.24162268e-02 -6.36873394e-02  3.94186936e-02\
  1.25519680e-02  3.20657506e-03  2.88428366e-03 -5.10577075e-02\
  8.68740864e-03  9.57802683e-02 -1.75197646e-02  4.24848907e-02\
  3.86404097e-02  1.29161756e-02 -9.00561810e-02 -1.10932879e-01\
  4.48282342e-03 -5.33189178e-02 -6.24132864e-02  2.08725203e-02\
  1.16879679e-03 -4.30265814e-02  4.90306132e-02 -4.45113443e-02\
  2.13549472e-02  5.24926335e-02  2.51321085e-02 -5.75483553e-02\
  5.22549190e-02 -8.18502903e-02  1.16785251e-01  3.24003175e-02\
  1.55952107e-03  1.86949186e-02 -4.61849058e-03  6.08026721e-02\
 -1.91748030e-02 -6.05837591e-02 -4.58878577e-02 -5.14864512e-02\
  3.35979722e-02  3.57993618e-02  9.52575181e-04  1.92305446e-02\
  1.62664447e-02  1.37622841e-02  8.36990252e-02 -1.35043003e-02\
  9.99283642e-02 -9.34019461e-02 -1.72995459e-02  2.03799084e-03\
  4.37663272e-02 -3.36042643e-02  3.74409668e-02  2.31979638e-02\
 -6.00215122e-02  6.37573898e-02  6.16694987e-03  5.35430275e-02\
  7.64408521e-03  3.47703211e-02  4.43971902e-02  8.85330960e-02\
 -5.30893244e-02 -9.42962617e-03  2.42985915e-02  3.25657614e-02\
  7.14846281e-03 -2.58979890e-02 -6.82942495e-02 -3.81278135e-02\
 -5.56551702e-02  3.63739654e-02  7.81682432e-02 -5.22920480e-08\
  3.45455110e-03 -1.16524920e-01 -2.62598675e-02  5.15247416e-03\
 -6.82817996e-02  1.69955869e-03 -2.92252973e-02  4.80082259e-02\
  1.02441385e-02 -2.55296808e-02  3.76939178e-02  2.17962731e-02\
 -8.22424144e-02  7.73969805e-03 -1.60075694e-01 -3.64222340e-02\
 -6.83705509e-02  4.09513228e-02  2.47290321e-02 -9.18716267e-02\
 -4.54686768e-03  3.57972048e-02  3.74055877e-02 -1.05861351e-01\
 -5.57908341e-02  5.59241846e-02 -9.38839167e-02  2.30314825e-02\
 -5.44291586e-02  2.96446271e-02 -2.51220446e-02 -8.55673626e-02\
  3.22719626e-02 -3.41232456e-02  9.92365032e-02 -2.03056131e-02\
 -2.19855327e-02  5.54926209e-02  5.31011969e-02  1.65831875e-02\
 -8.60228837e-02 -6.86689466e-02 -5.05734757e-02  5.46658039e-02\
  1.22902066e-01 -2.22614445e-02  8.88809655e-03  8.91501158e-02\
  2.09021252e-02 -2.22938191e-02  7.75437430e-02 -4.22970019e-02\
  6.45055398e-02 -6.38259053e-02 -2.40139179e-02  4.94246185e-02\
 -3.95511230e-03 -7.98322912e-03 -8.20230916e-02  4.43644822e-02\
  5.44460565e-02  1.35885819e-03  8.05050426e-04  4.60609384e-02],全球航运概况.txt,TXT,1
全球集装箱航线主要包括东西航线、南北航线、洲内航线。其中，东西航线为主干航线，包括跨太平洋航线、远东-欧洲航线、美欧航线；南北航线包括欧洲-非洲航线、远东-澳新航线；洲内航线指洲际内部的航线，最具代表性的是远东区域内航线，即中日韩-东南亚航线。\
图2 全球集装箱航运主要航线\
\
\
资料来源：东海期货研究所整理\
2.3.运输方式及运价指数\
集装箱船的运输为班轮定期运输，航线、港口、船期、费率均较为固定；集装箱运输的运价由两部分构成：（1）基本运费，大致可分为均一费率、货种费率、从价费率、等级费率四种，对于大部分集装箱适用均一费率；（2）附加费，主要针对各类影响运价高低的可变因素收取费用，如燃油、港口拥堵、码头装卸、淡旺季等因素，以弥补船公司各项开支增加带来的运营成本增加。\
\
\
\
在集装箱运价指数方面，国内外常用的计价指数有所不同。国内主要使用由上海航运交易所发布的集装箱运价指数系列，包括：中国出口集装箱运价指数（CCFI）、上海出口集装箱运价指数（SCFI）、上海出口集装箱结算运价指数（SCFIS）、中国进口集装箱运价指数（CICFI）等；国外常用的集装箱运价指数包括：德鲁里航运咨询公司发布的世界集装箱运价指数（WCI），波罗的海交易所发布的集装箱运价指数（FBX）。\
2.4.市场集中度\
在集装箱航运市场上，前十大航运公司以1909艘集装箱船，占据市场船舶数量的47.8%；相应的吨位达到1.83亿DWT，占市场总载重吨的65%。\
\
\
三、干散货航运\
3.1.干散货船型\
根据干散货船的载重量大小，船型可以分为四个类别：灵便型、巴拿马型、好望角型、超大型矿砂船，主要货物类型、运载量和分布的航线如下：\
\
\
3.2.干散货航线\
干散货运输的主要物品类型主要为铁矿石、煤炭、小麦、大豆等大宗干散货，针对不同的干散货种类，相应的海运航线也存在不同。具体来说，主要包括以下四类：\
铁矿发运航线：铁矿的出口国包括澳大利亚、巴西、南美、智利，主要的进口国为中、日、韩等远东国家以及欧洲国家，相应的航线如下图所示。\
图5 铁矿发运航线\
\
\
资料来源：东海期货研究所整理\
煤炭发运航线：煤炭的出口国包括澳大利亚、印尼、南非、哥伦比亚、加拿大等，主要的进口国为中、日等远东国家以及欧洲国家，相应的航线如下图所示。\
图6 煤炭发运航线\
\
\
资料来源：东海期货研究所整理,[ 2.41580121e-02  2.59491466e-02  2.39801574e-02 -4.18204032e-02\
 -1.57899950e-02 -8.58231448e-03 -9.07825902e-02  1.09062148e-02\
  3.16885710e-02 -1.10721057e-02  1.40260160e-01 -9.08879265e-02\
  3.87419797e-02 -1.16770351e-02 -3.39001254e-03  1.48513652e-02\
 -8.40766355e-02  1.23195900e-02 -6.95856363e-02  1.32261042e-03\
 -3.07290312e-02 -9.41842198e-02 -1.56455263e-02 -5.27251586e-02\
  5.36943488e-02 -1.37006817e-02  1.31642481e-03  7.63270333e-02\
  2.18272824e-02 -3.91430259e-02 -3.70984301e-02  1.24662414e-01\
 -1.86699629e-03  1.41404085e-02  4.73234802e-02 -1.22519499e-02\
  2.92600878e-02 -2.50763516e-03 -1.24871815e-02  3.38793509e-02\
 -4.05944437e-02  3.56032024e-03  9.29977670e-02 -4.48549800e-02\
  4.49155346e-02  4.42164429e-02 -5.99604174e-02 -7.32473389e-04\
 -7.50593916e-02 -6.31095171e-02 -1.97533853e-02  1.67146828e-02\
 -1.90403555e-02  4.91262972e-02 -2.29702704e-02  4.29681316e-03\
 -6.82577491e-02 -3.52793336e-02  1.52107840e-03  2.41989568e-02\
 -3.79042700e-02  5.82325235e-02 -1.03537804e-02 -4.95995544e-02\
 -1.98752116e-02 -1.29043786e-02  2.91399267e-02 -1.73061248e-02\
 -4.67679463e-02  1.88184734e-02 -1.85278628e-03 -3.81195471e-02\
 -4.69798036e-02 -4.95613702e-02 -4.05560471e-02 -1.01029417e-02\
 -5.88089153e-02 -8.28027085e-04 -7.99093693e-02 -1.20815776e-01\
 -7.56457001e-02  6.40949607e-02  5.53359091e-02 -6.79521114e-02\
 -7.82977864e-02  5.35801239e-02 -8.24186727e-02 -7.79709816e-02\
  5.88728227e-02 -8.03499669e-03  6.00933954e-02  5.81647567e-02\
 -4.06172946e-02  5.16544376e-03 -1.43975811e-02 -2.32306886e-02\
  7.66637176e-02  1.00440100e-01  8.72951448e-02 -2.87398063e-02\
  1.57255530e-02 -9.47258919e-02 -7.62021765e-02 -1.13778718e-01\
 -6.57492355e-02 -6.62015900e-02 -1.26855297e-03  1.39995767e-02\
  6.55182227e-02 -5.06795477e-03 -3.21911946e-02 -2.24584099e-02\
 -4.35762331e-02 -4.77310568e-02 -4.58624214e-02  5.97881973e-02\
  5.48057556e-02 -7.88968727e-02 -1.11371353e-02  1.46426950e-02\
  3.64492685e-02 -2.71854438e-02 -6.20579235e-02  2.50672107e-04\
 -1.26080021e-01  2.10177433e-02  5.54138497e-02 -8.72529049e-34\
  1.91947306e-03  2.57854573e-02  2.34993156e-02 -4.99607697e-02\
  2.58168932e-02 -3.52154821e-02 -4.46459511e-03 -5.89464568e-02\
 -1.82669815e-02  4.89981845e-03 -7.07626939e-02  6.72971383e-02\
 -1.18726902e-01 -6.88297004e-02 -1.98487453e-02 -1.79298725e-02\
 -1.78666059e-02 -3.41310874e-02 -1.06927310e-03 -1.52599048e-02\
  4.76792306e-02  1.77848283e-02  5.25108986e-02 -7.68744573e-02\
 -1.25602912e-02 -1.90920271e-02  5.27525954e-02 -1.85240302e-02\
 -5.79052307e-02  3.78569178e-02  6.53543845e-02 -3.50073352e-03\
 -7.11484849e-02 -3.61288004e-02 -8.73441622e-02  1.87366060e-03\
 -1.31298031e-03  1.90341601e-03  3.90919420e-04 -2.67665088e-02\
 -2.36607548e-02  3.34835472e-03  2.63795611e-02  5.09051681e-02\
  2.78186388e-02 -7.68253766e-03  9.83160920e-03  1.01110628e-02\
  5.10580465e-02 -5.92163540e-02 -9.86988842e-02  4.41034883e-02\
 -3.61573952e-03  1.72502175e-02  1.56892389e-02 -2.40371451e-02\
  1.78050678e-02 -7.95512367e-03 -6.36745468e-02  5.16456887e-02\
 -3.22441831e-02 -1.39481807e-02 -1.46085061e-02 -1.41755017e-02\
  7.65190125e-02  3.89528759e-02 -1.29607050e-02  3.78601402e-02\
 -1.93862766e-02 -7.34977275e-02 -9.17939655e-03 -9.48902871e-03\
  8.38434100e-02  2.27090195e-02  3.11508961e-02 -4.50243279e-02\
 -2.69277580e-02  5.44754751e-02  3.08390278e-02 -5.22554591e-02\
 -1.19098797e-01  2.85128504e-02 -8.54845718e-02 -1.72255896e-02\
 -1.20205231e-01 -1.26394462e-02  9.22582522e-02  7.51907453e-02\
  3.85149047e-02 -4.95343432e-02 -8.24337378e-02 -4.25681584e-02\
  1.88559126e-02 -3.00321802e-02 -4.69504111e-03 -5.69457732e-33\
 -3.98083739e-02  1.00677582e-02 -2.68074889e-02  6.22959919e-02\
  3.55885550e-02 -2.82147732e-02  2.03023050e-02  1.09240852e-01\
 -1.95854343e-02 -3.14335786e-02  2.34976429e-02  3.40424851e-03\
 -5.94075285e-02  3.88597399e-02 -1.79683883e-02  3.68941575e-02\
  2.81657260e-02  1.40860453e-01 -3.08970194e-02 -2.29888115e-04\
 -1.09552601e-02 -2.03789584e-02 -1.26758590e-01  2.89961286e-02\
 -2.24052276e-02  6.76912069e-02 -1.98827498e-02 -9.43927914e-02\
 -1.46410689e-02  6.79157227e-02 -1.34691009e-02  4.12180694e-03\
 -2.29740087e-02  7.81348348e-02 -1.07633092e-01 -1.00391001e-01\
  1.53283868e-02 -1.15690473e-02 -4.43230048e-02  4.34958152e-02\
  6.89254655e-03 -5.81880026e-02  6.64830208e-02 -1.16914948e-02\
 -3.85227650e-02  2.48428248e-02  2.00834870e-02 -4.39593829e-02\
 -3.62206105e-04  4.65980219e-03  1.13396972e-01  1.47596607e-02\
 -1.84860434e-02 -1.68655033e-03  2.12956476e-03  2.07182411e-02\
 -4.37638424e-02 -1.64367445e-02 -9.11178440e-02 -6.32764474e-02\
 -1.26501443e-02  3.68573405e-02  6.11598603e-03  5.44800684e-02\
  3.38614210e-02  2.40389779e-02  3.60465758e-02 -3.02590318e-02\
  1.49390221e-01 -1.02646828e-01 -2.69419607e-02  6.72295019e-02\
  8.23413506e-02 -3.57856080e-02  1.59460679e-02  1.29749055e-03\
 -7.54707074e-03  1.48092248e-02 -2.59889588e-02 -5.01282187e-03\
 -7.31802508e-02 -1.14607355e-02  1.77486241e-02  8.31645578e-02\
 -1.81359295e-02  1.90777741e-02  1.53824957e-02  5.77218458e-02\
  9.76767018e-03 -4.31539528e-02  1.91391911e-02  5.22340834e-02\
 -6.19287156e-02  4.13385630e-02  8.36259574e-02 -4.34973657e-08\
